,level,text
930,3 - High,stupid nazi kike nigger lose bullshit definit bend tri win thi whi nigger stupid dont studi dont understand thing work kike media set hate race shithead kike nazi loyalti christkikian halfbr kike fuckout religion dumbbass stupid halfbre kike pecker white nationalist armi gonna kill nazi nigger
931,1 - Low,heil hitler post best quot imag speech celebr fuhrer
932,1 - Low,want go back want normal tri talk peopl lifeafterh didnt help core truth start open mind still jew repres academia media polit financ institut control narr black commit way share crime even adjust incom level factor intro idea undeni made wonder els ive lie lifeafterh doesnt answer anyth like told think focu thing life suppos work onc know everyth around manipul cant ignor pleas bro need help
933,1 - Low,>>390173090 remind onli kike post natsoc thread >>390173224 >>390174369 onli kike post natsoc thread rex hung christ' head nazi hebrew word mean princ ww2 wa kike op 10m kike came us greatest evil natsoc thread celebr kike come us celebr mass circumcis white babi celebr cold war korean war vietnam war gulf war iraq faganistan war push kike natsoc thread anti white fuck kike
934,3 - High,>>390195473 fuck nazi swine would fuck shoot would hang famili burn fuck mudhut fuck go back shithol stop flee countri
935,1 - Low,thi say white separat danger becaus inher lead genocid nonwhit peopl whatev tri point agenda lead disenfranchis displac genet annihil white peopl homeland laugh say deserv mask drop veri quickli soon feel like upper hand
936,1 - Low,rebuild confeder statu solid jewish gold pay restitut suicid busi lost dure covid lockdown stolen elect white genocid vaxx destroy human race forev make human part anim dna fuck attack race heritag forget forgiv enemi forev
937,3 - High,whi peopl act like everi white girl nigger coupl see whitewhit live area lot nigger even trashi poor one date wigger instead black whi anon fall obviou ragebait
938,1 - Low,lot parrallel attack titan white peopl treat day like eldian' white peopl america western europ target ridicul tortur even land told evil sinner onli way pay sin genocidewip histori call genocid activ replac white peopl secret best way avoid confront thi point anyway peac resolut past point violenc becom onli option
939,3 - High,>>390194210 >your son mix shitskin shit gene knew spic said breed nonwhit would seen wipe taco greas eye >le cool nazi ye
940,1 - Low,fought hard white europ made serf intend genocid like bandera hitler saw subhuman who'd go camp eventu fought germani germani alon
941,1 - Low,corpor elit america use word jew astroturf look power jew america evil power christian america power cathol europ power muslim east evil corpor elit vanguard black rock mostli use thi divert attent hatr toward jew blanket term actual fact hate toward corpor overlord look onli jewish also christian cathol whi think america law bound christian religion ani roe v wade great exampl interpret qur'an version torah accept abort like 10 week onli common enemi corpor elit religi extrem
942,1 - Low,>be natsoc >blame jew problem person believ jew incompat west well >fail address white peopl actual main reason allow west begin >fail address white main foot soldier globohomo despit still major >claim becaus jew control everyth somehow white master race white truli ‘master race let countri degener point first place race also import whi major white seem concern hord immigr flood europ america answer answer given african blame white problem >inb4 muh jidf shill
943,3 - High,>>390345316 slide thread >if white truli ‘master race let countri degener point first place highli evolv come parasit tapeworm fat jew gut
944,1 - Low,democraci ha fail dictatorship ha fail secular ha fail liber ha fail commun ha fail time khilafah
945,3 - High,>>390343230 >>390343335 hylic find god like jew >>390343523 >>390343525 >>390343892 >>390344058 >>390344110 realli orthodox stupid cum eater >>390344755 >>390344566 >>390344426 >>390343653 >>390344805 >>390345182 quick found us pretend talk browni nooooaaaooo aaaaah ok fuck kike leav >>390343650 you'r welcom breh tri filter kike larp x side attack side instig xy inter rivalri us there' side they'll get work creat one exampl mysteri voic appear tri shill nazbol true anon pagan think they'r clever they'r bunch jew bitch irl
946,3 - High,>>390345296 jewishgolem shill pretti notic anyth say belief use attack christian alt account includ one jew see jew say privat read seeth unless someon put altern work i'll presum they'r shill >>390345723 levantin darkskin though he' right mention you'r iraqi you'r probabl awar lightskin levantin
947,1 - Low,it' time chang thi darulkufr darulislam remov democraci establish khilafah
948,1 - Low,allah swt ha made jihad obligatori mani vers nobl quran ahadith prophet sunnah mani muslim world wait takbir lion pakistan arm forc thunder tank roar fighter jet
949,1 - Low,i'm 18 year old graduat high school may retard parent save ani money colleg despit make 6 figur year combin incom take constant vacat itali mexico etc past summer i'v wageslav fuck taco bell save money colleg enough plan wa simpli go local commun colleg 2 year wa cheap alreadi money wagecuck job transfer last 2 year good state univers finish stem degre take small student loan wa plan go medic xray tech mayb program decid yet perfectli good safe plan thi imbecil want join militari wa ok found make take covid vaccin top 100 mysteri experiment vaccin told dad fuck chimp threaten kick 2 month talk final relax idiot fuck dad liter chimp threaten violenc told thi wa commun colleg plan tonight like liter straight chimp he' lost hi fuck mind thi retard hell bent make move fuck reason caus zero problem keep quiet insist need get world he' also offer zero fuck financi help even talk cheap commun colleg want go live dorm commun colleg tini hous intern student cost like 2000month hous five fuck minut away retard move could onli afford nigger hood colleg i'm awe thi subhuman truli legit almost bash hi fuck face stay respect calm wrong wtf whi actual fuck american parent like thi
950,3 - High,>>390345115 >these fuck limpdick jew love cowardli unamerican cultureless scum destroy america inde >>390345139 thank lol >>390343803 remind dad lol
951,1 - Low,jewish entiti bomb gaza upon muslim armi answer jihad fisabilillah onli answer muslim human today' capitalist oppress
952,3 - High,>>390344181 probabl spend much time electr jew call internet
953,1 - Low,>>390344922 cryptojew seriou question like cryptocurr thing
954,1 - Low,silenc muslim ruler sin onli via jihad thi act blasphemi end onc muslim ruler today obey colonist master west onli khilafah jihad possibl
955,1 - Low,let anyon slander prophet saww rememb one till khilafah reviv back real justic armi khilafah crush blashphem
956,3 - High,kuffar never lenient muslim ummah matter much appeas adopt deen ie secular onli solut problem reestalish khilafah
957,1 - Low,muslim pakistan messeng allah swt said inde imam khaleefah shield behind fight protect muslim establish khilafah liber kashmir khilafahliberateskashmir
958,1 - Low,>>390347668 ye there' noth rightw suck jew cock holi fuck whi finnish post abhor
959,3 - High,except holi warjihad mushrik murtad kafir would brought justic chop head per order allahswt
960,4 - Very High,ya ayyuh muslimun call establish khilafah capabl khalifah appoint upon us implement law allah swt call jihad fisabilillah kuffar time4khilafah
961,1 - Low,>>30422643 drain cum happi energ good rest garaunte happen whenev drain cum money replac i'm jew
962,1 - Low,>>390346561 honestli read 4chan becom happier like old soviet anecdot abram ask hi neighbor rabinovich heard read antisemit newspap well ye read jew it' veri simpl first read jewish newspap depress tell everyon want extermin jew antisemit problem around everyon cri liter sleep read antisemit press think jew rule world captur everyth richest decid everyth everywher
